EventID,UserName,LogHost,DomainName,Status,Source,AuthenticationPackage,Time,LogonID,ParentProcessName,ParentProcessID,ProcessName,ProcessID,LogonTypeDescription,LogonType,FailureReason,Destination
3,User564015,Comp121063,Domain001,,Comp121063,Negotiate,123840,0x3e7,,,winlogon.exe,0x1e84,Unlock,7.0,Unknown user name or bad password.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125516,,,,,,,,,
6,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,120033,0xd4ac47,,,Proc811977.exe,0x1888,,,,Comp457365
6,User485069,ActiveDirectory,Domain001,,,,119035,0x3e7,,,lsass.exe,0x308,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,140520,0x22de01a5d,,,,,,,,
2,Comp295914$,ActiveDirectory,Domain001,,Comp295914,Kerberos,124820,0x120a996b,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140427,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,Administrator,EnterpriseAppServer,Domain001,,,,123607,0x1a50bde2,,,Proc746489.exe,0x7708,,,,Comp457365
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124103,,,,,,,,,
1,User720467,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123358,,,,,,,,,
6,User927159,Comp581624,Domain001,,,,124218,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140133,,,,,,,,,
4,User850607,ActiveDirectory,Domain001,,,,123584,0xbf1db89,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,139518,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
7,Comp916004$,Comp916004,Domain001,,,,123348,0x1da79de43,,,,,,,,
6,User451171,Comp916004,Domain001,,,,125014,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
4,User769693,Comp704126,Domain001,,,,140581,0x514d025,,,,,Network,3.0,,
7,AppService,Comp894088,Domain001,,,,140318,0x10d83276,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,125759,0x22846a070,,,,,Network,3.0,,
6,User643378,Comp065600,Domain001,,,,125538,0x3e7,,,winlogon.exe,0x2b8,,,,Comp457365
7,Comp939275$,Comp158828,Domain001,,,,124086,0x1ed71b00,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119648,0x3e70703e,,,,,Network,3.0,,
6,User758833,Comp002915,Domain001,,,,119501,0x3e7,,,lsass.exe,0x2ac,,,,Comp457365
2,Anonymous,Comp733944,nt authority,,Comp073202,NTLM,139524,0xc5c90ee,,,,,Network,3.0,,
1,Administrator,Comp125599,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125362,,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140356,0x28244,,,Proc813133.exe,0x778,Interactive,2.0,The specified account's password has expired.,
4,Comp194392$,ActiveDirectory,Domain001,,,,139851,0x313ac0f1,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,125792,0x406bc36e,,,,,,,,
2,User058606,Comp081330,Domain001,,Comp206797,Kerberos,119714,0x305174fb,,,,,Network,3.0,,
7,User367097,Comp415540,Domain001,,,,124195,0xf68b513,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140756,0x28244,,,Proc813133.exe,0x778,Interactive,2.0,The specified account's password has expired.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140632,,,,,,,,,
4,Comp414845$,Comp370444,Domain001,,,,119288,0x31db8b53,,,,,Network,3.0,,
6,User246703,Comp704352,Domain001,,,,140372,0x3e7,,,lsass.exe,0x128,,,,Comp457365
6,Comp501921$,Comp501921,Domain001,,,,139907,0x3e7,,,taskhost.exe,0x10b0,,,,Comp501921
2,User927159,ActiveDirectory,Domain001,,Comp859239,Kerberos,124201,0x18c6cafe,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119774,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125551,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119355,0x3eb85af3,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119553,,,,,,,,,
1,Administrator,Comp439231,Domain002,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140694,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119408,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,124983,0x227fd41fb,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139908,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123882,,,,,,,,,
2,Comp915658$,ActiveDirectory,Domain001,,Comp915658,Kerberos,124813,0x12e8f12a,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125937,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124923,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Scanner,Comp185347,Domain001,,,,125660,0x36417962,,,,,,,,
5,User724397,Comp745121,Domain001,,,,142932,0x2d093042,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119542,0x225e9620f,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124237,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125716,,,,,,,,,
2,User202054,Comp256596,Domain001,,Comp646311,Kerberos,140387,0x826a043,,,,,Network,3.0,,
2,Comp990752$,ActiveDirectory,Domain001,,Comp990752,NTLM,124915,0xc125eb5,,,,,Network,3.0,,
6,Comp639097$,Comp639097,Domain001,,,,139873,0x3e7,,,taskhost.exe,0x308,,,,Comp639097
6,User927159,Comp581624,Domain001,,,,123917,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
7,Comp916004$,ActiveDirectory,Domain001,,,,139884,0x6fcdc01,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124159,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123353,,,,,,,,,
6,User536629,Comp916004,Domain001,,,,139626,0x3e7,,,Proc811977.exe,0x152c,,,,Comp457365
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,140450,0x22dda3dc2,,,,,Network,3.0,,
4,Comp170830$,ActiveDirectory,Domain001,,,,125965,0xc2a8426,,,,,Network,3.0,,
0,User168509,ActiveDirectory,Domain001,,,,124603,,,,,,,,,
2,User893323,Comp193128,Domain001,,Comp984036,Kerberos,139744,0x1a567a35,,,,,Network,3.0,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,120219,0x2262cd751,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124119,,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,124973,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
6,User804936,Comp708171,Domain001,,,,139695,0x3e7,,,lsass.exe,0x2a4,,,,Comp457365
2,Anonymous,Comp599337,nt authority,,Comp044772,NTLM,140219,0x5187d5fc,,,,,Network,3.0,,
6,User191419,Comp144659,Domain001,,,,120305,0x3e7,,,winlogon.exe,0x2c4,,,,Comp457365
4,User385412,ActiveDirectory,Domain001,,,,124911,0x120cb544,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,123993,0x1d8eacb6d,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119691,0x3ed3ff5b,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125716,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125622,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User960667,Comp962908,Domain001,,,,125841,0x335c7bb2,,,Proc658859.exe,0xca0,,,,Comp916004
6,User237170,Comp898794,Domain001,,,,123915,0xa6626d8a,,,Proc084690.exe,0x18dc,,,,Comp916004
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125199,,,,,,,,,
2,Comp875109$,Comp805594,Domain001,,Comp875109,Kerberos,123909,0x1d79b7f6,,,,,Network,3.0,,
6,User442685,Comp615363,Domain001,,,,125925,0x3e7,,,lsass.exe,0x2d0,,,,Comp457365
7,User378309,Comp983832,Domain001,,,,119781,0xa4f9192e,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125147,,,,,,,,,
1,Administrator,Comp332165,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139848,,,,,,,,,
4,User712587,ActiveDirectory,Domain001,,,,123969,0x18c02ce4,,,,,Network,3.0,,
0,User134943,ActiveDirectory,Domain001,,,,123822,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124312,,,,,,,,,
1,User105903,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119770,,,,,,,,,
7,Administrator,Comp044849,Domain001,,,,123498,0xb401ce3,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123959,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User887588,Comp916004,Domain001,,,,124453,0x3e7,,,Proc811977.exe,0x15e8,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,140544,0x22de34332,,,,,,,,
7,Scanner,Comp439241,Domain001,,,,123325,0x1613063,,,,,,,,
6,User910518,Comp916004,Domain001,,,,125334,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,123596,0x1da8d69c6,,,,,,,,
3,User763219,Comp239534,Domain001,,Comp239534,Negotiate,124230,0x3e7,,,winlogon.exe,0x1b00,Interactive,2.0,Unknown user name or bad password.,
1,User417775,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123943,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125539,,,,,,,,,
4,User732039,ActiveDirectory,Domain001,,,,124198,0x11f8ae44,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140414,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
4,Comp886966$,ActiveDirectory,Domain001,,,,139897,0x1ad78587,,,,,Network,3.0,,
2,User614414,EnterpriseAppServer,Domain001,,Comp446253,NTLM,119348,0x1bf67bcd,,,,,Network,3.0,,
4,Comp941397$,ActiveDirectory,Domain001,,,,123560,0x2f2bced7,,,,,Network,3.0,,
1,Administrator,Comp830523,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125152,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119872,,,,,,,,,
6,User589047,Comp916004,Domain001,,,,119449,0x3e7,,,Proc811977.exe,0x152c,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,120093,0x2261e04c8,,,,,,,,
1,User381861,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139834,,,,,,,,,
3,Administrator,Comp541166,Comp541166,,Comp541166,Negotiate,120069,0x40582f,,,Proc089893.exe,0x1aa4,Network,3.0,Unknown user name or bad password.,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119413,0x1d76923a3,,,,,Network,3.0,,
7,Scanner,Comp947254,Domain001,,,,125838,0x22bf558,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120114,,,,,,,,,
6,User131337,Comp328244,Domain001,,,,124876,0x387317,,,Proc658859.exe,0x1144,,,,Comp916004
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119542,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp542824$,Comp081330,Domain001,,,,119110,0x303a6999,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,124804,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
6,Administrator,Comp520997,Domain001,,,,119859,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
4,Comp916004$,ActiveDirectory,Domain001,,,,123457,0x6815af2,,,,,Network,3.0,,
2,Comp253793$,Comp337732,Domain001,,Comp253793,Kerberos,125649,0x20d083f7,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124528,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
7,Comp916004$,Comp916004,Domain001,,,,142905,0x45e98ee7,,,,,,,,
2,EnterpriseAppServer$,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Kerberos,124253,0x4dcdefc,,,,,Network,3.0,,
0,User499482,ActiveDirectory,Domain001,,,,125358,,,,,,,,,
6,User546407,Comp684141,Domain001,,,,120075,0xf2a2c52,,,Proc658859.exe,0x13b0,,,,Comp916004
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,123916,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
6,User241700,Comp225913,Domain001,,,,140528,0x3e7,,,winlogon.exe,0x2c4,,,,Comp457365
6,AppService,EnterpriseAppServer,Domain001,,,,124202,0x3e7,,,Proc962884.exe,0x4f8,,,,Comp457365
4,Comp493259$,ActiveDirectory,Domain001,,,,124950,0xc130663,,,,,Network,3.0,,
6,User302317,Comp639645,Domain001,,,,125038,0x41549a,,,Proc084690.exe,0x11a4,,,,Comp916004
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124125,,,,,,,,,
6,User536629,Comp916004,Domain001,,,,140708,0x3e7,,,Proc811977.exe,0x152c,,,,Comp457365
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125511,,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119335,0x225d49ec1,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140793,0x28244,,,Proc813133.exe,0x778,Interactive,2.0,The specified account's password has expired.,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140498,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139530,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,AppService,Comp139547,Domain001,,,,119732,0x66e66e,,,Proc653904.exe,0x14d4,,,,EnterpriseAppServer
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124119,,,,,,,,,
4,User562986,Comp805594,Domain001,,,,123651,0x1d6d3e5e,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123358,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,AppService,Comp093748,Domain001,,,,125298,0x7a2407e,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,120038,0x226185148,,,,,,,,
7,Scanner,Comp284087,Domain001,,,,125456,0x13561aa6f,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124940,,,,,,,,,
6,User518982,Comp518420,Domain001,,,,125891,0x1db02a,,,svchost.exe,0x4f0,,,,Comp916004
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139482,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,Administrator,Comp520997,Domain001,,,,123390,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
6,User706736,Comp307946,Comp307946,,,,123886,0x3e7,,,Proc019969.exe,0x10f0,,,,Comp457365
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123536,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp451290$,ActiveDirectory,Domain001,,Comp451290,Kerberos,139952,0xd6aaaca,,,,,Network,3.0,,
4,Comp915658$,ActiveDirectory,Domain001,,,,124725,0x12e61bac,,,,,Network,3.0,,
1,Administrator,ActiveDirectory,Domain001,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125938,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140313,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119686,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp787790$,ActiveDirectory,Domain001,,Comp787790,Kerberos,124700,0x2f58f52c,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124769,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
5,User537609,Comp030551,Domain001,,,,119463,0x5aaf8816,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124473,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,Administrator,Comp061168,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124364,,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,125042,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
2,User963852,ActiveDirectory,Domain001,,Comp253518,Kerberos,140101,0x381668f1,,,,,Network,3.0,,
2,User168671,ActiveDirectory,Domain001,,Comp829335,Kerberos,119030,0x358ad5fe,,,,,Network,3.0,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,119717,0x23d5f7f0,,,,,Network,3.0,,
6,User101271,Comp704352,Domain001,,,,120207,0x4991938,,,Proc658859.exe,0x19c0,,,,Comp916004
7,Scanner,Comp967253,Domain001,,,,125905,0x24c66e5,,,,,,,,
4,Comp972678$,ActiveDirectory,Domain001,,,,140136,0x1a7c1817,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124323,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp314539$,ActiveDirectory,Domain001,,,,125757,0x36618625,,,,,Network,3.0,,
4,User892774,Comp805594,Domain001,,,,119953,0x1cc4eb03,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,124886,0x227f1cb5a,,,,,,,,
6,User002229,Comp554204,Domain001,,,,139585,0xe7034,,,Proc658859.exe,0x1614,,,,Comp916004
6,User370730,Comp916004,Domain001,,,,139848,0x3e7,,,Proc811977.exe,0x1a94,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,124897,0x1d933ec74,,,,,,,,
2,User843432,EnterpriseAppServer,Domain001,,Comp243485,Kerberos,119527,0x24005e9f,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,119264,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,User938367,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125401,,,,,,,,,
4,Comp428299$,ActiveDirectory,Domain001,,,,124386,0x36375ea9,,,,,Network,3.0,,
0,User019336,ActiveDirectory,Domain001,,,,119393,,,,,,,,,
6,User927159,Comp581624,Domain001,,,,123605,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
0,User542666,ActiveDirectory,Domain001,,,,140250,,,,,,,,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124042,0xc6c273f,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140679,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124779,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,Comp172063,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124501,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124923,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,system,Comp787790,nt authority,,,,119610,0x3e7,,,,,,,,
2,Comp916004$,ActiveDirectory,Domain001,,Comp916004,Kerberos,120061,0xb992699,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,140691,0x1b74fdcb,,,,,,,,
5,User885262,Comp175910,Domain001,,,,124281,0x12e67d,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124917,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125061,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Scanner,Comp298392,Domain001,,,,125541,0x13a88306,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,124646,0x4bb58ea3,,,,,,,,
1,User222032,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123824,,,,,,,,,
6,User706736,Comp793733,Comp793733,,,,123298,0x3e7,,,Proc978997.exe,0xc8c,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,125848,0x2284ff55c,,,,,,,,
1,Administrator,Comp584948,Domain002,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119913,,,,,,,,,
4,User072745,ActiveDirectory,Domain001,,,,119725,0x18409dce,,,,,Network,3.0,,
4,User378309,Comp983832,Domain001,,,,140352,0xa6fd7c66,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123520,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120283,,,,,,,,,
4,User691112,ActiveDirectory,Domain001,,,,119315,0xb856a5d,,,,,Network,3.0,,
7,User378309,Comp983832,Domain001,,,,139690,0xa6eceab7,,,,,,,,
2,Comp556017$,ActiveDirectory,Domain001,,Comp556017,Kerberos,125942,0x3667538f,,,,,Network,3.0,,
4,Comp554301$,Comp479002,Domain001,,,,140381,0xe5ba02a,,,,,Network,3.0,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,119374,0xc0b9753,,,,,,,,
6,User811137,Comp916004,Domain001,,,,124154,0x3e7,,,Proc252919.exe,0x1b24,,,,Comp457365
6,User023231,Comp342866,Domain001,,,,123556,0x3e7,,,winlogon.exe,0x153c,,,,Comp457365
2,User746617,ActiveDirectory,Domain001,,Comp843353,Kerberos,119424,0x18375e70,,,,,Network,3.0,,
7,Comp916004$,ActiveDirectory,Domain001,,,,123800,0x683c8e9,,,,,,,,
1,User517086,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124914,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,140454,0x22dda6cc0,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123812,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,User125059,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119776,,,,,,,,,
7,Scanner,Comp298392,Domain001,,,,125595,0x13ab527f,,,,,,,,
4,Comp012473$,ActiveDirectory,Domain001,,,,125096,0x12114576,,,,,Network,3.0,,
2,User872572,ActiveDirectory,Domain001,,Comp345689,Kerberos,139961,0x313dd73c,,,,,Network,3.0,,
2,Scanner,Comp992025,Domain001,,Comp296454,NTLM,123824,0x626ef43,,,,,Network,3.0,,
6,User316459,Comp916004,Domain001,,,,124485,0x3e7,,,Proc811977.exe,0x15e8,,,,Comp457365
2,Anonymous,ActiveDirectory,nt authority,,Comp111536,NTLM,123822,0x12cfa21d,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124285,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120215,,,,,,,,,
7,Scanner,Comp298392,Domain001,,,,125622,0x13acdc55,,,,,,,,
6,AppService,Comp139547,Domain001,,,,119482,0x66e66e,,,Proc653904.exe,0x14d4,,,,EnterpriseAppServer
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,123349,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140000,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124333,0x3c2697f0,,,,,,,,
6,User544301,Comp169196,Domain001,,,,140785,0x3e7,,,winlogon.exe,0x2bc,,,,Comp457365
7,Comp381939$,Comp381939,Domain001,,,,123920,0x90816f1d,,,,,,,,
6,User205312,Comp704877,Domain001,,,,123321,0x2cfca3e,,,svchost.exe,0x1d8,,,,Comp916004
2,User378309,Comp983832,Domain001,,Comp808618,NTLM,140771,0xa707b98f,,,,,Network,3.0,,
7,Comp916004$,ActiveDirectory,Domain001,,,,119506,0xb897e60,,,,,,,,
4,User928623,Comp704126,Domain001,,,,125669,0x1f6bda8,,,,,Network,3.0,,
6,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,140663,0xd4ac47,,,Proc811977.exe,0x1888,,,,Comp457365
0,User031567,ActiveDirectory,Domain001,,,,119410,,,,,,,,,
